title,title_raw,company,location,date_posted,category,skills,job_url,search_keyword,scraped_at
Data Scientist,Data Scientist (H/F),Orange Maroc,Casablanca-Settat,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/data-scientist-h-f-at-orange-maroc-4386759776,Data Scientist,2026-03-18T02:30:52.381834
Data Scientist,Data Scientist / IA / ML,Capgemini,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/data-scientist-ia-ml-at-capgemini-4383165147,Data Scientist,2026-03-18T02:30:52.382837
Ai & Data Scientist,AI & Data Scientist,Capgemini Engineering,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/ai-data-scientist-at-capgemini-engineering-4385199908,Data Scientist,2026-03-18T02:30:52.382837
R&D Engineer,R&D Engineer,ALTEN MAROC,Fès,2026-03-13,Other,,https://ma.linkedin.com/jobs/view/r-d-engineer-at-alten-maroc-4382050487,Data Scientist,2026-03-18T02:30:52.383835
Data Scientist,Data Scientist Senior,Astek,Casablanca et périphérie,2026-03-11,Data & AI,,https://ma.linkedin.com/jobs/view/data-scientist-senior-at-astek-4382866252,Data Scientist,2026-03-18T02:30:52.383835
Ai Training Experts - Casablanca,AI Training Experts - Casablanca,Prolific,Maroc,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/ai-training-experts-casablanca-at-prolific-4367158887,Data Scientist,2026-03-18T02:30:52.383835
Ai & Automation Intern,AI & Automation Intern,Renew Capital,Maroc,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/ai-automation-intern-at-renew-capital-4386325350,Data Scientist,2026-03-18T02:30:52.384833
Manager Data Scientist - Casablanca,Manager Data Scientist - Casablanca,Artefact,Casablanca et périphérie,2026-03-14,Data & AI,,https://ma.linkedin.com/jobs/view/manager-data-scientist-casablanca-at-artefact-3928981813,Data Scientist,2026-03-18T02:30:52.384833
Sénior Ai Machine Learning Engineer,Sénior AI Machine Learning Engineer,Astek,Casablanca et périphérie,2026-03-11,Data & AI,,https://ma.linkedin.com/jobs/view/s%C3%A9nior-ai-machine-learning-engineer-at-astek-4382869225,Data Scientist,2026-03-18T02:30:52.384833
Data Scientist,Data Scientist Expert,Capgemini Engineering,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/data-scientist-expert-at-capgemini-engineering-4385303584,Data Scientist,2026-03-18T02:30:52.384833
AI Engineer,AI Engineer / Data Scientist Expérimenté F/H,Deloitte,Méchouar de Casablanca,2026-03-11,Data & AI,,https://ma.linkedin.com/jobs/view/ai-engineer-data-scientist-exp%C3%A9riment%C3%A9-f-h-at-deloitte-4301694732,Data Scientist,2026-03-18T02:30:52.385834
Associate Data Science Manager,Associate Data Science Manager,Leyton,Casablanca,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/associate-data-science-manager-at-leyton-4321201825,Data Scientist,2026-03-18T02:30:52.385834
Senior Data Scientist - Casablanca,Senior Data Scientist - Casablanca,Artefact,Casablanca et périphérie,2026-03-14,Data & AI,,https://ma.linkedin.com/jobs/view/senior-data-scientist-casablanca-at-artefact-3776222663,Data Scientist,2026-03-18T02:30:52.385834
Data Scientist,Data Scientist Sénior Python/GCP,SQLI,Oujda,2026-03-11,Data & AI,"python, sql, gcp",https://ma.linkedin.com/jobs/view/data-scientist-s%C3%A9nior-python-gcp-at-sqli-4366635304,Data Scientist,2026-03-18T02:30:52.386835
Gti -  Postdoctoral Researcher – Ai/Ml For Energy Systems,GTI -  Postdoctoral Researcher – AI/ML for Energy Systems,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/gti-postdoctoral-researcher-%E2%80%93-ai-ml-for-energy-systems-at-um6p-university-mohammed-vi-polytechnic-4386019055,Data Scientist,2026-03-18T02:30:52.386835
Manager Ai Factory,Manager AI Factory,Orange Business,Casablanca-Settat,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/manager-ai-factory-at-orange-business-4330828637,Data Scientist,2026-03-18T02:30:52.386835
Ia Software Engineer (F/H),IA Software Engineer (F/H),Deloitte,Méchouar de Casablanca,2026-03-12,Software Dev,,https://ma.linkedin.com/jobs/view/ia-software-engineer-f-h-at-deloitte-4383923128,Data Scientist,2026-03-18T02:30:52.387835
Ingénieur Engineering (Conception Système),Ingénieur Engineering (Conception Système),Scalian,Méchouar de Casablanca,2026-03-12,Other,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-engineering-conception-syst%C3%A8me-at-scalian-4384807592,Data Scientist,2026-03-18T02:30:52.387835
Data Design & Development Engineer (Bi/Ml/Ds),DATA DESIGN & DEVELOPMENT ENGINEER (BI/ML/DS),RIBATIS,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/data-design-development-engineer-bi-ml-ds-at-ribatis-4384245457,Data Scientist,2026-03-18T02:30:52.389835
Software Engineer,Software Engineer (Trajectory Generation) - Remote,Taskify AI,Maroc,2026-03-16,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-trajectory-generation-remote-at-taskify-ai-4386503077,Data Scientist,2026-03-18T02:30:52.389835
Senior Ai Data Engineer (Microsoft Fabric & Azure),Senior AI Data Engineer (Microsoft Fabric & Azure),Exakis Nelite,Casablanca et périphérie,2026-03-17,Data & AI,azure,https://ma.linkedin.com/jobs/view/senior-ai-data-engineer-microsoft-fabric-azure-at-exakis-nelite-4386783290,Data Scientist,2026-03-18T02:30:52.389835
Performance Analyst,Performance Analyst,LabelVie,Casablanca et périphérie,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/performance-analyst-at-labelvie-4384473599,Data Scientist,2026-03-18T02:30:52.390835
Software Engineer,Software Engineer (MAUI / Mobile),Forterro,Casablanca,2026-03-13,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-maui-mobile-at-forterro-4385360484,Data Scientist,2026-03-18T02:30:52.390835
Qa Developer,QA Developer,GO & DEV,Rabat,2026-03-17,Software Dev,,https://ma.linkedin.com/jobs/view/qa-developer-at-go-dev-4385690587,Data Scientist,2026-03-18T02:30:52.391836
Software Engineer,Software Engineer (MAUI / Mobile),Myfactory,Casablanca,2026-03-13,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-maui-mobile-at-myfactory-international-gmbh-4385534164,Data Scientist,2026-03-18T02:30:52.391836
Expert Technique En Tests Automatisés,Expert technique en tests automatisés,GEC _ Global Experts Consulting,Casablanca,2026-03-16,Other,,https://ma.linkedin.com/jobs/view/expert-technique-en-tests-automatis%C3%A9s-at-gec-global-experts-consulting-4384986937,Data Scientist,2026-03-18T02:30:52.391836
Colcom - Postdoctoral Fellow In Machine Learning,COLCOM - Postdoctoral Fellow in Machine Learning,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Other,,https://ma.linkedin.com/jobs/view/colcom-postdoctoral-fellow-in-machine-learning-at-um6p-university-mohammed-vi-polytechnic-4386005713,Data Scientist,2026-03-18T02:30:52.392836
"Manager, Data, Insights & Analytics, Morocco","Manager, Data, Insights & Analytics, Morocco",The Coca-Cola Company,Casablanca-Settat,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/manager-data-insights-analytics-morocco-at-the-coca-cola-company-4386544644,Data Scientist,2026-03-18T02:30:52.392836
Software Engineer,Software Engineer (MAUI / Mobile),Abas Ibérica,Casablanca,2026-03-13,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-maui-mobile-at-abas-ib%C3%A9rica-4385553664,Data Scientist,2026-03-18T02:30:52.393835
"Gsmi - Post-Doctoral Researcher In Ai, Autonomy And Digital Platforms For Drones","GSMI - Post-Doctoral Researcher in AI, Autonomy and Digital Platforms for Drones",UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,git,https://ma.linkedin.com/jobs/view/gsmi-post-doctoral-researcher-in-ai-autonomy-and-digital-platforms-for-drones-at-um6p-university-mohammed-vi-polytechnic-4386015175,Data Scientist,2026-03-18T02:30:52.393835
Postdoctoral Researcher In Artificial Intelligence – Large Language Models And Bdi Systems,Postdoctoral Researcher in Artificial Intelligence – Large Language Models and BDI Systems,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,IT & Systems,,https://ma.linkedin.com/jobs/view/postdoctoral-researcher-in-artificial-intelligence-%E2%80%93-large-language-models-and-bdi-systems-at-um6p-university-mohammed-vi-polytechnic-4386013454,Data Scientist,2026-03-18T02:30:52.393835
Ingénieur Full Stack (H/F),Ingénieur Full Stack (H/F),Deloitte,Méchouar de Casablanca,2026-03-12,Software Dev,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-full-stack-h-f-at-deloitte-4373330785,Data Scientist,2026-03-18T02:30:52.394838
"Msn - Postdoc Researcher, Mineral Processing, Battery Materials, & Sustainable Process Engineering","MSN - Postdoc Researcher, Mineral Processing, Battery Materials, & Sustainable Process Engineering",UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/msn-postdoc-researcher-mineral-processing-battery-materials-sustainable-process-engineering-at-um6p-university-mohammed-vi-polytechnic-4386007648,Data Scientist,2026-03-18T02:30:52.394838
Gsmi - Postdoctoral Researcher In Photovoltaic System Performance,GSMI - Postdoctoral Researcher in Photovoltaic System Performance,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/gsmi-postdoctoral-researcher-in-photovoltaic-system-performance-at-um6p-university-mohammed-vi-polytechnic-4386021000,Data Scientist,2026-03-18T02:30:52.395835
Embedded Software Development Engineer,Embedded Software Development Engineer,indie.inc,Rabat,2026-03-17,Software Dev,,https://ma.linkedin.com/jobs/view/embedded-software-development-engineer-at-indie-inc-4311181038,Data Scientist,2026-03-18T02:30:52.395835
Data Engineer,Data Engineer – Data Platform & Analytics,Yakeey,Casablanca,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/data-engineer-%E2%80%93-data-platform-analytics-at-yakeey-4385247631,Data Scientist,2026-03-18T02:30:52.396835
Exciting Internship Opportunity At Apm Terminals Tangier In It,Exciting Internship Opportunity at APM Terminals Tangier in IT,APM Terminals,Tanger et périphérie,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/exciting-internship-opportunity-at-apm-terminals-tangier-in-it-at-apm-terminals-4386929440,Data Scientist,2026-03-18T02:30:52.396835
Colcom - Postdoctoral Researcher In Machine Learning For Energy Efficient Iot Networks,COLCOM - Postdoctoral Researcher in Machine Learning for Energy Efficient IoT Networks,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,IT & Systems,,https://ma.linkedin.com/jobs/view/colcom-postdoctoral-researcher-in-machine-learning-for-energy-efficient-iot-networks-at-um6p-university-mohammed-vi-polytechnic-4386020022,Data Scientist,2026-03-18T02:30:52.397835
Cbs - Postdoctoral Researcher In Reverse Osmosis Membrane Cleaning And Fouling Control,CBS - Postdoctoral Researcher in Reverse Osmosis Membrane Cleaning and Fouling Control,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Other,,https://ma.linkedin.com/jobs/view/cbs-postdoctoral-researcher-in-reverse-osmosis-membrane-cleaning-and-fouling-control-at-um6p-university-mohammed-vi-polytechnic-4386001849,Data Scientist,2026-03-18T02:30:52.398835
Tech Lead Engineer,Tech Lead Engineer,Y STRATEGIE,Casablanca et périphérie,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/tech-lead-engineer-at-y-strategie-4384461706,Data Scientist,2026-03-18T02:30:52.398835
Software Engineer,Software Engineer (MAUI / Mobile),Forterro,Casablanca et périphérie,2026-03-13,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-maui-mobile-at-forterro-4385365398,Data Scientist,2026-03-18T02:30:52.398835
"Cbs - Postdoctoral Position, Artificial Intelligence Applied To Multi-Omics Data Integration","CBS - Postdoctoral Position, Artificial Intelligence Applied to Multi-Omics Data Integration",UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/cbs-postdoctoral-position-artificial-intelligence-applied-to-multi-omics-data-integration-at-um6p-university-mohammed-vi-polytechnic-4386000793,Data Scientist,2026-03-18T02:30:52.399836
Ingénieur Apex,Ingénieur APEX,Confidentiel,Casablanca-Settat,2026-03-11,Other,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-apex-at-confidentiel-4382579289,Data Scientist,2026-03-18T02:30:52.399836
Tech Lead – Fullstack (Python / React ) – Casablanca,Tech Lead – Fullstack (Python / React ) – Casablanca,Xpertize Africa,Casablanca-Settat,2026-03-13,Software Dev,"python, react",https://ma.linkedin.com/jobs/view/tech-lead-%E2%80%93-fullstack-python-react-%E2%80%93-casablanca-at-xpertize-africa-4383088829,Data Scientist,2026-03-18T02:30:52.400836
Offre De Stage À Tétouan,Offre de stage à Tétouan,HB DEVELOPMENT,Tétouan et périphérie,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/offre-de-stage-%C3%A0-t%C3%A9touan-at-hb-development-4384494842,Data Scientist,2026-03-18T02:30:52.401839
Software Developer,Développeur Low Code,Inetum,Méchouar de Casablanca,2026-03-12,Software Dev,,https://ma.linkedin.com/jobs/view/d%C3%A9veloppeur-low-code-at-inetum-4179156634,Data Scientist,2026-03-18T02:30:52.402837
Gsmi - Postdoctoral Researcher In Design Fabrication And Testing Of Bio-Inspired Drones,GSMI - Postdoctoral Researcher in Design Fabrication and Testing of Bio-Inspired Drones,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Other,,https://ma.linkedin.com/jobs/view/gsmi-postdoctoral-researcher-in-design-fabrication-and-testing-of-bio-inspired-drones-at-um6p-university-mohammed-vi-polytechnic-4386016179,Data Scientist,2026-03-18T02:30:52.403836
Gsmi - Postdoctoral Researcher In Plant Ecology & Soil-Plant Interactions In Vegetated Photovoltaic,GSMI - Postdoctoral Researcher in Plant Ecology & Soil-Plant Interactions in Vegetated Photovoltaic,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/gsmi-postdoctoral-researcher-in-plant-ecology-soil-plant-interactions-in-vegetated-photovoltaic-at-um6p-university-mohammed-vi-polytechnic-4386001842,Data Scientist,2026-03-18T02:30:52.403836
Colcom - Post Doc Position At College Of Computing,COLCOM - Post Doc Position at College of Computing,UM6P - University Mohammed VI Polytechnic,Maroc,2026-03-15,Other,,https://ma.linkedin.com/jobs/view/colcom-post-doc-position-at-college-of-computing-at-um6p-university-mohammed-vi-polytechnic-4386003740,Data Scientist,2026-03-18T02:30:52.405838
Ingénieur Validation & Vérification (V&V),Ingénieur Validation & Vérification (V&V),Scalian,Méchouar de Casablanca,2026-03-12,Other,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-validation-v%C3%A9rification-v-v-at-scalian-4384807598,Data Scientist,2026-03-18T02:30:52.406834
Ai Chatbot Tester,AI Chatbot Tester,Alignerr,Maroc,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/ai-chatbot-tester-at-alignerr-4386311054,Data Scientist,2026-03-18T02:31:05.907240
Ingénieur Ia Générative,Ingénieur IA Générative,Exakis Nelite,Casablanca-Settat,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-ia-g%C3%A9n%C3%A9rative-at-exakis-nelite-4386784368,Data Scientist,2026-03-18T02:31:05.907240
Process Technology Production Engineer,Process Technology Production Engineer,Hirschmann Automotive,Kénitra,2026-03-16,Management,,https://ma.linkedin.com/jobs/view/process-technology-production-engineer-at-hirschmann-automotive-4386368562,Data Scientist,2026-03-18T02:31:05.907240
Business Analyst,Business Analyst,ALTEN,Rabat,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-at-alten-4384049907,Data Scientist,2026-03-18T02:31:05.907240
Ai Training Experts - Tangier,AI Training Experts - Tangier,Prolific,Maroc,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/ai-training-experts-tangier-at-prolific-4367170894,Data Scientist,2026-03-18T02:31:05.907240
E-Learning Platform Development & Support Officer (Lms),E-LEARNING PLATFORM DEVELOPMENT & SUPPORT OFFICER (LMS),RIBATIS,Casablanca,2026-03-13,DevOps & Cloud,,https://ma.linkedin.com/jobs/view/e-learning-platform-development-support-officer-lms-at-ribatis-4384243485,Data Scientist,2026-03-18T02:31:05.907240
Product Engineer (H/F),Product Engineer (H/F),Banque Centrale Populaire - BCP,Casablanca et périphérie,2026-03-11,Management,,https://ma.linkedin.com/jobs/view/product-engineer-h-f-at-banque-centrale-populaire-bcp-4384301518,Data Scientist,2026-03-18T02:31:05.907240
"Associate, Morocco","Associate, Morocco",Boston Consulting Group (BCG),Casablanca,2026-03-13,Cybersecurity,,https://ma.linkedin.com/jobs/view/associate-morocco-at-boston-consulting-group-bcg-4213655651,Data Scientist,2026-03-18T02:31:05.907240
Superviseur D’Activité Opérationnelle (Automotive),Superviseur d’Activité Opérationnelle (Automotive),TRIGO,Cercle de Kenitra-Banlieue,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/superviseur-d%E2%80%99activit%C3%A9-op%C3%A9rationnelle-automotive-at-trigo-4384485550,Data Scientist,2026-03-18T02:31:05.907240
Data Engineer,Data Engineer,Polymorpho,Rabat,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/data-engineer-at-polymorpho-4384473566,Data Engineer,2026-03-18T02:31:33.784024
Data Engineer,Data Engineer,Capgemini,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/data-engineer-at-capgemini-4385153602,Data Engineer,2026-03-18T02:31:33.784024
Data Engineer,Data Engineer (Cloud GCP) F/H,VISEO,Maroc,2026-03-17,Data & AI,gcp,https://ma.linkedin.com/jobs/view/data-engineer-cloud-gcp-f-h-at-viseo-4375778372,Data Engineer,2026-03-18T02:31:33.785025
Data Engineer,Ingénieur Data – Scala / Databricks,SQLI,Méchouar de Casablanca,2026-03-14,Data & AI,"sql, scala",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-data-%E2%80%93-scala-databricks-at-sqli-4334198501,Data Engineer,2026-03-18T02:31:33.786025
Data Engineer,Ingénieur Data Modeling,Capgemini Engineering,Casablanca,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-data-modeling-at-capgemini-engineering-4385309395,Data Engineer,2026-03-18T02:31:33.786025
Senior Data Engineer - (H/F),Senior Data Engineer - (h/f),emagine,Maroc,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/senior-data-engineer-h-f-at-emagine-4383908445,Data Engineer,2026-03-18T02:31:33.788027
Data Engineer,Data Engineer Sénior (DBT / SQL),ALTEN,Rabat,2026-03-13,Data & AI,"sql, dbt",https://ma.linkedin.com/jobs/view/data-engineer-s%C3%A9nior-dbt-sql-at-alten-4383107112,Data Engineer,2026-03-18T02:31:33.790026
Senior Data Engineer (H/F),Senior Data Engineer (H/F),Devoteam,Casablanca,2026-03-11,Data & AI,,https://ma.linkedin.com/jobs/view/senior-data-engineer-h-f-at-devoteam-4327693470,Data Engineer,2026-03-18T02:31:33.791026
Senior Data Engineer,Senior Data Engineer,Capgemini,Casablanca,2026-03-15,Data & AI,,https://ma.linkedin.com/jobs/view/senior-data-engineer-at-capgemini-4386016978,Data Engineer,2026-03-18T02:31:33.792024
System Engineer / Doors,System Engineer / Doors,Scalian,Casablanca,2026-03-11,IT & Systems,,https://ma.linkedin.com/jobs/view/system-engineer-doors-at-scalian-4382861553,Data Engineer,2026-03-18T02:31:33.793024
Data Engineer,Data Engineer Confirmé/Sénior– Écosystème Microsoft Fabric,Inetum,Méchouar de Casablanca,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/data-engineer-confirm%C3%A9-s%C3%A9nior%E2%80%93-%C3%A9cosyst%C3%A8me-microsoft-fabric-at-inetum-4294363835,Data Engineer,2026-03-18T02:31:33.794024
Lead Data Engineer,Lead Data Engineer,CREDIT DU MAROC,Casablanca et périphérie,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/lead-data-engineer-at-credit-du-maroc-4383043464,Data Engineer,2026-03-18T02:31:33.798863
Data Engineer,Data Engineer confirmé,Orange Business,Hssaine,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/data-engineer-confirm%C3%A9-at-orange-business-4384492041,Data Engineer,2026-03-18T02:31:33.798863
Data Engineer,Data Engineer Sénior (DBT / SQL),ALTEN MAROC,Rabat,2026-03-13,Data & AI,"sql, dbt",https://ma.linkedin.com/jobs/view/data-engineer-s%C3%A9nior-dbt-sql-at-alten-maroc-4383092733,Data Engineer,2026-03-18T02:31:33.799864
Automotive System Test Engineer,Automotive System Test Engineer,ALTEN MAROC,Rabat,2026-03-16,IT & Systems,,https://ma.linkedin.com/jobs/view/automotive-system-test-engineer-at-alten-maroc-4384032793,Data Engineer,2026-03-18T02:31:33.799864
Automotive System Test Engineer,Automotive System Test Engineer,ALTEN,Rabat,2026-03-12,IT & Systems,,https://ma.linkedin.com/jobs/view/automotive-system-test-engineer-at-alten-4383000013,Data Engineer,2026-03-18T02:31:33.799864
Embedded Software Engineer,Embedded Software Engineer,ALTEN MAROC,Rabat,2026-03-16,Software Dev,,https://ma.linkedin.com/jobs/view/embedded-software-engineer-at-alten-maroc-4384037613,Data Engineer,2026-03-18T02:31:33.801864
Software Engineer,Software Engineer - X Delivery,Boston Consulting Group (BCG),Casablanca,2026-03-12,Software Dev,,https://ma.linkedin.com/jobs/view/software-engineer-x-delivery-at-boston-consulting-group-bcg-4330506481,Data Engineer,2026-03-18T02:31:33.802868
Senior Data Analyst - Casablanca,Senior Data Analyst - Casablanca,Artefact,Casablanca et périphérie,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/senior-data-analyst-casablanca-at-artefact-3776220863,Data Engineer,2026-03-18T02:31:33.803864
Method Lab Engineer,Method LAB Engineer,Aptiv,Tanger,2026-03-17,Other,,https://ma.linkedin.com/jobs/view/method-lab-engineer-at-aptiv-4386904750,Data Engineer,2026-03-18T02:31:33.804864
Soc Software Integration Engineer,SoC Software Integration Engineer,Hashlist,Casablanca-Settat,2026-03-13,Cybersecurity,,https://ma.linkedin.com/jobs/view/soc-software-integration-engineer-at-hashlist-4383143096,Data Engineer,2026-03-18T02:31:33.805868
Embedded Software Test Engineer,Embedded Software Test Engineer,indie.inc,Rabat,2026-03-13,Software Dev,,https://ma.linkedin.com/jobs/view/embedded-software-test-engineer-at-indie-inc-4311177089,Data Engineer,2026-03-18T02:31:33.806864
Consultant Senior En Données,Consultant Senior en Données,STATERA,Maroc,2026-03-13,Other,,https://ma.linkedin.com/jobs/view/consultant-senior-en-donn%C3%A9es-at-statera-4385154478,Data Engineer,2026-03-18T02:31:33.809861
Volunteer Data Systems Expert To Support Integration Of Kobotoolbox With Power Bi With Projectsoar,Volunteer Data Systems Expert to Support Integration of KoboToolbox with Power BI with ProjectSoar,Project Soar,Rabat,2026-03-11,Data & AI,power bi,https://ma.linkedin.com/jobs/view/volunteer-data-systems-expert-to-support-integration-of-kobotoolbox-with-power-bi-with-projectsoar-at-project-soar-4374718355,Data Engineer,2026-03-18T02:31:33.809861
Corporate Cloud Expert Support Engineer - Emea,Corporate Cloud Expert Support Engineer - EMEA,Acronis,Maroc,2026-03-13,DevOps & Cloud,,https://ma.linkedin.com/jobs/view/corporate-cloud-expert-support-engineer-emea-at-acronis-4375681793,Data Engineer,2026-03-18T02:31:33.810861
Consultant Qlikview,Consultant QlikView,Deloitte,Méchouar de Casablanca,2026-03-12,Other,,https://ma.linkedin.com/jobs/view/consultant-qlikview-at-deloitte-4373348114,Data Engineer,2026-03-18T02:31:33.811861
Syensqo.Ai - Senior Ai Software Engineer (F/H/X),Syensqo.ai - Senior AI Software Engineer (F/H/X),Syensqo,Ben Guerir,2026-03-11,Data & AI,,https://ma.linkedin.com/jobs/view/syensqo-ai-senior-ai-software-engineer-f-h-x-at-syensqo-4366287211,Data Engineer,2026-03-18T02:31:33.812914
Ingénieur Développeur Fullstack Node Js / React (H-F),Ingénieur développeur Fullstack Node JS / React (H-F),SQLI,Rabat,2026-03-11,Software Dev,"sql, react, node",https://ma.linkedin.com/jobs/view/ing%C3%A9nieur-d%C3%A9veloppeur-fullstack-node-js-react-h-f-at-sqli-4343946233,Data Engineer,2026-03-18T02:31:33.813331
Data Business Analyst & Adoption Lead,Data Business Analyst & Adoption Lead,Orange Business,Casablanca-Settat,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/data-business-analyst-adoption-lead-at-orange-business-4384031917,Data Engineer,2026-03-18T02:31:33.813331
Catalog Operations Intern Q-Commerce,Catalog Operations Intern Q-Commerce,Glovo,Casablanca,2026-03-11,Other,,https://ma.linkedin.com/jobs/view/catalog-operations-intern-q-commerce-at-glovo-4383217308,Data Engineer,2026-03-18T02:31:33.814331
"Technician, Quality","Technician, Quality",Magna International,Cercle de Kenitra-Banlieue,2026-03-11,Other,,https://ma.linkedin.com/jobs/view/technician-quality-at-magna-international-4384152857,Data Engineer,2026-03-18T02:31:33.814331
Consulting Manager – Strategy & Transformation,Consulting Manager – Strategy & Transformation,Artefact,Casablanca,2026-03-17,Management,,https://ma.linkedin.com/jobs/view/consulting-manager-%E2%80%93-strategy-transformation-at-artefact-4347867443,Data Engineer,2026-03-18T02:31:33.815330
Business Analyste Sql,Business Analyste SQL,Beelix Maroc,Casablanca-Settat,2026-03-17,Data & AI,sql,https://ma.linkedin.com/jobs/view/business-analyste-sql-at-beelix-maroc-4384487813,Data Analyst,2026-03-18T02:32:14.239733
Stagiaire En Data (F/H),Stagiaire en Data (F/H),Sofrecom Maroc,Casablanca et périphérie,2026-03-13,Data & AI,,https://ma.linkedin.com/jobs/view/stagiaire-en-data-f-h-at-sofrecom-maroc-4385384433,Data Analyst,2026-03-18T02:32:14.241736
Ai Data Quality Analyst,AI Data Quality Analyst,Alignerr,Maroc,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/ai-data-quality-analyst-at-alignerr-4386094817,Data Analyst,2026-03-18T02:32:14.243732
Business Analyst,Business Analyst,SUN PHARMA,Bouskoura,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-at-sun-pharma-4384056410,Data Analyst,2026-03-18T02:32:14.247731
Consultant Power Platform,Consultant Power Platform,SQLI,Rabat,2026-03-12,DevOps & Cloud,sql,https://ma.linkedin.com/jobs/view/consultant-power-platform-at-sqli-4363260504,Data Analyst,2026-03-18T02:32:14.249730
Business Analyst – Sales Efficiency,Business Analyst – Sales Efficiency,Société Générale,Casablanca,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-sales-efficiency-at-societe-generale-4384871609,Data Analyst,2026-03-18T02:32:14.251731
Business Analyst,Business Analyst,JESA S.A,Casablanca,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-at-jesa-s-a-4386323354,Data Analyst,2026-03-18T02:32:14.252732
Business Analyst,Business Analyst,ALTEN MAROC,Rabat,2026-03-16,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-at-alten-maroc-4384065123,Data Analyst,2026-03-18T02:32:14.252732
Stagiaire Pré Embauche - Développeur Sage 1000,Stagiaire Pré embauche - Développeur Sage 1000,Inetum,Méchouar de Casablanca,2026-03-12,Data & AI,,https://ma.linkedin.com/jobs/view/stagiaire-pr%C3%A9-embauche-d%C3%A9veloppeur-sage-1000-at-inetum-4317331985,Data Analyst,2026-03-18T02:32:14.253731
Business Analyst – Sap Finance,Business Analyst – SAP Finance,BROME Consulting & Technology,Casablanca,2026-03-17,Data & AI,,https://ma.linkedin.com/jobs/view/business-analyst-%E2%80%93-sap-finance-at-brome-consulting-technology-4386926377,Data Analyst,2026-03-18T02:32:14.254731
